,date,band,Unnamed: 0,surface_latent_heat_flux_sum,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,snow_depth_water_equivalent,surface_sensible_heat_flux_sum,snow_density,snow_cover,index,rsus,snow_albedo
4654,2085-08-16,band_5,1.0671959042882777,-0.09000403321956077,0.3074430189283117,-0.27225491705589894,1.3333415425870352,1.1520282879144186,-1.5475587334750744e-15,1.1929400370709662,-0.9354851055546674,1.0673233496481356,-1.1923811829424347,3.040092976223654e-15,-0.07907977729063163,2.433776458403404e-15,0.0,1.4724477072633764,-0.47213941315585667,0.0
4655,2085-08-16,band_6,1.067797310827747,-0.938239868878636,0.5076335963060338,-3.4026410404425693,1.2182397061070045,0.8773157406001099,-1.5475587334750744e-15,0.8946829021587925,-1.3138615680888677,0.729008042443738,-1.2026977172628475,3.040092976223654e-15,-0.7616974865625235,2.433776458403404e-15,0.0,1.4724477072633764,-0.6643227968966379,0.0
4656,2085-09-16,band_1,1.0683987173672163,-0.2818949027286449,-0.215202082643847,-0.13228138458851071,1.9233871932148774,0.9696945114354618,-0.03109787174984145,1.3765828511707956,1.2778400344105307,0.9233629784456114,1.2342459836384845,-1.0056265853362543,-0.8700067963116677,-0.6884213188515762,0.0,1.5301907546070381,-0.3774729940110048,-0.21254543991897082
4657,2085-09-16,band_2,1.0690001239066855,-0.1584368098352037,-0.28128351728610995,-0.11387588202355683,1.4668174336978297,0.943282484956842,-1.5475587334750744e-15,1.2919427460469741,0.9214260503390794,0.9354670290444823,-0.4998096894073163,3.040092976223654e-15,-0.9377842516513915,2.433776458403404e-15,0.0,1.5301907546070381,-0.6004405562479374,0.0
4658,2085-09-16,band_3,1.0696015304461548,-0.47108460492332055,-0.4185804142115254,-0.2341627445905898,1.471674942393322,0.8785880224893496,-1.5475587334750744e-15,1.2593800606567234,0.18887681710376245,0.8587700210646096,-0.8438192876570624,3.040092976223654e-15,-0.9774278981969069,2.433776458403404e-15,0.0,1.5301907546070381,-0.5978595959159548,0.0
4659,2085-09-16,band_4,1.070202936985624,-0.5278747680830631,-0.4739735935354034,-0.372936889883279,1.3473835030365642,0.8307800334277435,-1.5475587334750744e-15,1.160342663113042,-0.2399499181261573,0.7824391634908868,-0.8108933924092511,3.040092976223654e-15,-0.9289255883643641,2.433776458403404e-15,0.0,1.5301907546070381,-0.63339758582857,0.0
4660,2085-09-16,band_5,1.0708043435250936,-0.5649631969848355,-0.46282024971044755,-0.3080072498625205,1.0469519988994629,0.8078818819678745,-1.5475587334750744e-15,1.001225544550103,-0.5629360802966427,0.7844712023940831,-0.7956595175343344,3.040092976223654e-15,-0.7461187110358006,2.433776458403404e-15,0.0,1.5301907546070381,-0.6098490437348553,0.0
4661,2085-09-16,band_6,1.0714057500645628,-0.8192505370249437,-0.47885379891357494,-3.178609256600084,0.961474269002402,0.7246935455453019,-1.5475587334750744e-15,0.894808264007791,-0.660343913686512,0.6712166643349565,-1.0557685696668733,3.040092976223654e-15,-0.8449807550333385,2.433776458403404e-15,0.0,1.5301907546070381,-0.6983092419397271,0.0
4662,2085-10-16,band_1,1.0720071566040321,-0.1568158583065911,-0.5824146613885416,-0.1716229393874927,1.19093875585665,0.6001307189864984,-0.026802313112024422,0.4685525098586415,0.7349671271496026,0.6400459543670084,1.0700412258186107,-0.8666222467726371,-0.43656228311109624,-0.5932621834670858,0.0,1.5879338019506999,-0.5102431054300104,-0.18316737302215602
4663,2085-10-16,band_2,1.0726085631435014,0.08611277416290564,-0.6912658593692101,-0.0811148158642299,0.9168603953951656,0.5255336949538193,-0.028578320386976816,0.5050128290584576,0.26684992452178596,0.6048178761550724,0.2287219731381091,-0.9240938674288007,-0.3147201146692702,-0.6326059175353791,0.0,1.5879338019506999,-0.6124778510719802,-0.19531379329760937
4664,2085-10-16,band_3,1.0732099696829707,-0.13317063794743156,-0.7326179522008957,-0.07610189066932745,0.9044667942060461,0.4245675084571736,-0.026148138211048274,0.31391548567513017,0.16841310704328807,0.5211745540565782,0.5999792314130844,-0.8454531376806279,-0.3522149571580115,-0.5787703040130241,0.0,1.5879338019506999,-0.6320453067360928,-0.1786933579699826
4665,2085-10-16,band_4,1.07381137622244,0.3411310099900753,-0.7806157476877398,-0.178857503765897,0.7452069584767241,0.45245444671244445,-0.024781212057333094,0.31023125242112876,-0.12644490033271305,0.5943289130806818,0.6360137515037299,-0.8012193879211135,0.11107034977110893,-0.5484889082995881,0.0,1.5879338019506999,-0.656001792229804,-0.16934471408619994
4666,2085-10-16,band_5,1.0744127827619092,0.6025758391078188,-0.8499023401935502,-0.03786254702412632,0.5297251941610879,0.46175983461904807,-0.02626888116248372,0.3872846604276564,-0.04568282155826383,0.6506499385113897,0.15477519333592785,-0.8493603813049453,0.37646804271894946,-0.5814451120720289,0.0,1.5879338019506999,-0.6850517966572085,-0.17951913985394002
4667,2085-10-16,band_6,1.0750141893013787,0.16948877125910924,-0.9190152211609571,-2.0335903273617872,0.5826246486131748,0.3764273232820647,-0.031232339323257922,0.34494814177349536,-0.279958463719475,0.5124367867728197,-0.058803973720671796,-1.0099779579229151,0.11679630698388666,-0.6914001672627925,0.0,1.5879338019506999,-0.7918879191277688,-0.21346508686139634
4668,2085-11-16,band_1,1.075615595840848,0.4645065406191561,-0.928430888916516,-0.0815258687772437,0.3873018029399411,0.3232106749179615,-0.022184021101415343,0.39932269114991176,0.45962513894923723,0.4970565526969985,0.49908684395202707,-0.7171742516791161,0.48717137020060397,-0.49095356385852257,0.0,1.6456768492943616,-0.6862622968639973,-0.15158207688808595
