,date,band,snow_albedo,snow_cover,snow_density,snow_depth,snowfall_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,skin_temperature,temperature_2m,total_precipitation_sum,avg_volumetric_water_content,average_latitude
19,2021-04-16,band_2,-0.5417842022124266,0.0,-0.1970233755747858,-0.0921819354088367,0.1837226306526136,-0.3150463163736829,0.3103722339662659,0.9180576517815664,-0.0892782934061575,-0.0701687149149804,0.0671385574140054,-0.4075440092345608,0.4707995521869629,62.28169165
20,2021-04-16,band_3,0.9782581976709654,0.0,-0.2295863346174017,0.3610522768867264,0.1732866778521977,-0.3951697278201987,0.199896214570447,0.9017259941827648,-0.3105150947022093,-0.2008384387184895,-0.070681676342412,-0.5391503185369323,0.2670012182328239,64.29396595
21,2021-04-16,band_4,1.5322162332709603,0.0,-0.315851844273878,2.405914357758401,-0.0070079189683406,-0.4531225640403671,0.3002458467981768,1.0087290944416285,-0.4664519514692626,-0.3807263412952827,-0.2772024923062164,-0.7331459687444016,0.1701314148989255,66.30624025
22,2021-04-16,band_5,1.0606160329399774,0.0,-0.1705266876997313,0.4943898369263678,-0.1325772460699177,-0.6941951445067546,0.3572827661181783,0.9786503447741044,-0.7232706739466886,-0.6955063832115688,-0.6174848841560678,-0.8324878927201985,0.4092985450192795,68.31851455
23,2021-04-16,band_6,1.2844773608964288,0.0,-0.2471597890478431,0.0723638688999891,-0.6478128720324617,-1.0741837774989167,-0.5095697014019772,0.8754576017732112,-1.1117612274406197,-1.0651288387850797,-0.9915664622219862,-1.2323942702560586,1.4703019062124567,70.33078885
24,2021-05-16,band_1,0.8283347693880935,0.0,2.6935999033611115,0.3561600243784994,0.0911086033220293,1.645258251877468,-0.0928540602634225,1.7073979474243597,0.8034302401661652,0.9901079002404216,1.0766172810975354,0.2937255357631774,-0.0771072991545793,60.26941735
25,2021-05-16,band_2,-0.2021490816499732,0.0,-0.6573094323820345,-0.086937204184869,-0.4846917055263028,1.7807335101909496,0.8856935017885443,1.7676491514277946,0.614794272325951,0.9595373102933844,1.0410155226448463,-0.0657948325826166,0.0027684044951647,62.28169165
26,2021-05-16,band_3,-1.103898724623512,0.0,-0.2235505123681925,-1.6085248018749334,-0.948364189869534,1.2637381139234447,0.3198372146710941,1.4471321648790032,0.5132910664477632,0.9170258196505456,0.9992482782617864,-0.6316346361071121,0.3137206793050309,64.29396595
27,2021-05-16,band_4,0.8820977634016969,0.0,-0.3395677181437848,-0.928093796336776,-1.047948451997536,0.7020518514485958,0.154844265799753,1.438071091777739,0.4657826248804096,0.8543188979847622,0.9373121258383365,-0.5801644840254699,0.3103143347884961,66.30624025
28,2021-05-16,band_5,0.841390450736236,0.0,0.5456894211379272,-1.5012187972404372,-0.6773788899021118,0.0824303555095146,0.3964479743697406,1.4473166564656237,0.4510670160875082,0.5775905262857575,0.6772461120769949,-1.001775524848989,0.5974272688950251,68.31851455
29,2021-05-16,band_6,0.5620017549610546,0.0,-0.3112320283971198,-1.5027020572357712,-0.8655325206165111,-0.9764992086113252,-0.6610617387861704,1.5648709023848413,0.143692812008874,0.0389866618123976,0.1401676092596641,-1.1269320950657695,-0.7656562333254681,70.33078885
30,2021-06-16,band_1,0.3165721698265824,0.0,1.0294592466905987,0.1361074837009704,-0.3876846194266454,1.8744425292479965,0.2298229615660618,1.148522880914406,1.182319309090622,1.2004618215628888,1.2578666849137723,1.2191137253095807,-0.822578206587496,60.26941735
31,2021-06-16,band_2,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.1072015743671928,2.2387587536659,0.9321735176498394,1.524778097527501,1.0777241548633794,1.212668389635116,1.2752685871641796,1.2464853838563998,-0.7101498625147509,62.28169165
32,2021-06-16,band_3,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2468959224446463,2.115752689394179,0.7894343318119564,2.048154132354264,1.149998772945127,1.2114596972806606,1.2782814852390894,2.221560540488181,0.2544623240448442,64.29396595
33,2021-06-16,band_4,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2173788428311958,1.7155143406907338,1.3742511754054014,2.356521943927937,1.211665049013674,1.159647964297082,1.2157674381070882,1.637862690473883,0.268088356422263,66.30624025
34,2021-06-16,band_5,-0.2124512207424342,0.0,-0.6908097478195617,-0.0913670157491608,-0.825297127692846,1.126486319518463,1.710187367558662,2.2442018051203703,0.8623007024279296,0.923632646994108,0.9877229145874724,0.051043009419212,0.3678528328528101,68.31851455
35,2021-06-16,band_6,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-0.9915764058789744,-1.0600086232953927,-0.4274166855754484,2.090656213290161,0.3207968885710905,0.2659400837470978,0.4451123137488131,-1.231053274233061,-2.965164981620524,70.33078885
36,2021-07-16,band_1,-0.1638687479957285,0.0,-0.5328301139646187,-0.0704770629283223,-0.8522268226562788,0.8685027062285617,0.123429688755967,1.0076297759607695,1.6669819958566954,1.2258622605814444,1.303299350867172,1.4907984689059983,-0.5314821525723207,60.26941735
37,2021-07-16,band_2,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.267362447172139,1.7600103493753918,0.4188453022990339,0.9623936509100124,1.515750315611836,1.2502706863114184,1.324076770554319,0.8807134314393307,-0.1393388448648505,62.28169165
38,2021-07-16,band_3,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2725078957218932,1.666830256701516,-0.2186793479259877,0.93073179734197,1.392029859766622,1.279534607282908,1.3506417483409066,0.4167716044824952,0.1314951517850636,64.29396595
39,2021-07-16,band_4,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.263420628277517,1.4412883308512876,-0.2440442634924296,0.7876467886962004,1.437730904358395,1.270870270896377,1.3413715135210134,0.6017928428097586,0.1853981328075043,66.30624025
40,2021-07-16,band_5,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2169825002320744,0.6813207521352631,-0.2455577380932897,0.7708051981475187,1.3254703129281509,1.1002873210748043,1.196838516063875,0.0884669898905256,0.0596329619424922,68.31851455
41,2021-07-16,band_6,2.873404849813077e-15,0.0,-1.4123996618418732e-15,3.0297470613142854e-15,-1.2398235482328834,-1.3643590155485703,-1.012066103689252,0.8660236177581155,1.06507389467299,0.3399162010044513,0.6254690424606084,-0.6581140717580869,-3.119479062194616,70.33078885
42,2021-08-16,band_1,-0.2116123566047263,0.0,-0.6880819441110081,-0.0910063129839642,-0.0021776644942883,0.7047399341759415,0.3655631914848941,0.6547689678561672,0.8023940946907874,0.949435355408881,1.0015904740342167,1.192384932341193,-0.4466371183392211,60.26941735
