,date,band,Unnamed: 0,snow_depth,skin_temperature,temperature_2m,snowfall_sum,surface_thermal_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,total_precipitation_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,snow_depth_water_equivalent,surface_solar_radiation_downwards_sum,snow_density,snow_cover,index,rsus,snow_albedo
14,2021-03-16,band_3,-1.723330438849287,1.5780839432394365,-1.299919182637464,-1.2149667411157092,0.21673862882176306,-1.3870707820655537,0.6702110015998778,-0.841984785093632,-0.4986062704919154,-0.960492056128876,-0.8437860602607169,0.7542809079442977,-0.05064345267343112,-0.20026914984490812,0.0,-1.5879338019506999,0.5962536081184341,0.9207772179718535
15,2021-03-16,band_4,-1.7227290323098177,2.983559018219582,-1.3722274759797315,-1.3070887572624208,0.041482740286136355,-1.4436178385681058,1.0359567599388468,-0.8469866521874669,-0.6358029447818135,-1.0281957301706226,-0.8192893331861534,0.6117859329022569,-0.14221473234880253,-0.26920082929764005,0.0,-1.5879338019506999,0.6740469192445628,1.5098639187934895
16,2021-03-16,band_5,-1.7221276257703484,1.1868771383227696,-1.746517019709172,-1.6919568807717944,-0.3022802982941277,-1.6849220751235023,1.1604112914579015,-0.8875033770990236,-0.901858608458641,-1.095821009499609,-0.8061360936329398,0.33305008457547464,-0.22200422718556542,-0.2281322194586549,0.0,-1.5879338019506999,0.5270634106719905,1.4284954985015494
17,2021-03-16,band_6,-1.7215262192308791,1.6465378312925303,-2.3202604586579882,-2.2419146544515867,-0.6822837511972973,-2.0330068024647048,-2.001197440595437,-0.8781242090266073,-1.195942075548019,-1.2052109036299194,-1.1671842053783534,-0.19338028819721495,-0.3036457971262542,-0.3083805749748443,0.0,-1.5879338019506999,0.3348274550442208,1.1816606089976465
18,2021-04-16,band_1,-1.7209248126914096,0.72167445996899,-0.19663767930144052,-0.08057568968896073,1.687311615237751,-0.1468825822881222,0.886112492333695,-0.8291945251610819,0.6380798848197468,-0.49744911536623293,0.1247780262268156,4.041964033474633,0.9472852979455526,0.35586074867367806,0.0,-1.5301907546070381,1.6515728646477346,0.5419384072686165
19,2021-04-16,band_2,-1.7203234061519403,2.8443658810157206,-0.16578332527517745,-0.017363111465979148,0.3647903606170225,-0.19085014958557184,0.7687671636935917,-0.8417819345604893,-0.3845395288207102,-0.2329067821882632,0.02694553717938612,0.9994614847718054,0.953500730893239,-0.23354515399417003,0.0,-1.5301907546070381,1.2189432417102595,-0.07916842927971975
20,2021-04-16,band_3,-1.719721999612471,2.1020486556214317,-0.18085691320629,-0.039982188689628176,0.15466456064664963,-0.24027026575503024,0.6702110015998778,-0.8428709216332079,-0.5452557790176442,-0.38382745809835983,-0.12482699820754331,0.84173248589732,0.9604771817080157,-0.21797212963658918,0.0,-1.5301907546070381,2.052399031014743,1.0835519751979374
21,2021-04-16,band_4,-1.7191205930730018,4.575876978734401,-0.33896020518191866,-0.22458470094715846,-0.08924212236430552,-0.40800988948299216,1.0359567599388468,-0.8479795521655333,-0.7349958045996385,-0.550280923904493,0.21132781644427753,0.7332341090612732,0.9857410366899418,-0.29401519243579455,0.0,-1.5301907546070381,2.2258778557008103,1.2762000137527276
22,2021-04-16,band_5,-1.7185191865335325,1.8910187092708794,-0.78725544956223,-0.7147184947347411,-0.10743716927391712,-0.6273010764611738,1.1604112914579015,-0.8913602063149162,-0.7495303013989889,-0.8106352817297725,0.28079492683940804,0.48740993078646583,0.9557803000801806,-0.2442567035004413,0.0,-1.5301907546070381,2.005970705211866,1.027238431696872
23,2021-04-16,band_6,-1.7179177799940633,2.249885281497718,-1.3010406036650648,-1.2368211833264116,-0.36792883573991436,-1.093785185158493,-2.001197440595437,-0.8788902366978681,-0.9514898925950225,-1.1238877763230233,-0.7194785722713801,-0.12644815959290742,0.8909149873672395,-0.31539010788457766,0.0,-1.5301907546070381,1.9721832918842122,1.106581207408614
24,2021-05-16,band_1,-1.717316373454594,-1.0737857020221895,0.4783688204354938,0.6064369506767991,1.7392125220090306,0.4532086252633189,0.914691632598129,-0.059659674953428624,0.9122754658277951,-0.1057180040371356,-0.24885685639430824,4.814583306959025,1.462549382379298,2.4231660672193485,0.0,-1.4724477072633764,2.4448958141404242,0.7420610811917383
25,2021-05-16,band_2,-1.7167149669151247,-0.08934221928668619,0.4876394139785834,0.6233166811605558,0.5294190966294692,0.3572727986074644,0.6706153983244616,-0.6695725082565261,-0.1292071125077863,0.21818891812795388,0.6398213806463985,0.2439087276587967,1.511644126950261,-0.12512351733542482,0.0,-1.4724477072633764,-0.08535960398007662,-2.1473176507225578
26,2021-05-16,band_3,-1.7161135603756552,0.30958906132512065,0.4218008573340189,0.6110540992681959,-0.1175784137263305,0.29467498497617295,0.2867317308148384,-0.833529120764264,-0.13089346083314435,-0.12908292950611341,0.10839698435743028,0.25386791063988895,1.4620398956715983,-0.17343257879406695,0.0,-1.4724477072633764,1.0649288027158346,-0.8245681298581377
27,2021-05-16,band_4,-1.715512153836186,3.354720279075588,0.4016808747786984,0.5396725786406574,-0.044192904595422695,0.2275683166002325,1.021779546837447,-0.754297303965862,-0.333291320869082,-0.14297802368637869,0.016359121649963625,0.2831694923506759,1.4263400019977752,-0.30277181667902175,0.0,-1.4724477072633764,2.256814263648113,0.5782293956370429
28,2021-05-16,band_5,-1.7149107472967167,0.3199684181314093,0.3207633387557766,0.4612103911006207,-0.4821031082019312,-0.009518034044678518,0.5670341750692962,-0.8795414936727255,-0.9306770917340471,0.026140884809840486,0.21950236266597375,0.21225681213307662,1.7294351579509857,-0.18184511417069188,0.0,-1.4724477072633764,2.3412520160344195,0.2874737479631127
29,2021-05-16,band_6,-1.7143093407572474,0.8740234466934009,-0.10827455462891142,0.04846059447509648,-0.8071830823481311,-0.03804058682105304,-2.3767389307657223,-0.8552608186713844,-1.2851412913325877,-0.9881370574514328,-0.884688911288954,-0.48972378940424793,1.8631219002959007,-0.32459660174747024,0.0,-1.4724477072633764,2.653683823782194,0.44871532026828065
30,2021-06-16,band_1,-1.7137079342177781,0.17640514053428236,1.0982864107660166,1.156816465490834,-0.4406446850409424,1.1906561401108313,0.39340343681516404,1.218183913220781,0.27738505549597264,1.4146276085146912,0.22390009406082234,3.3527994608298455,1.4949213337048768,2.2145910157749134,0.0,-1.4147046599197144,0.9462979882799704,0.734983943195149
31,2021-06-16,band_2,-1.7131065276783088,1.4134841063261254e-15,1.2143687628900492,1.282287203413444,-1.1148820477620889,1.120206182777638,0.09814200484934897,0.5840704774952139,1.2606644103102338,1.5752961613170031,0.420148640023185,8.923050402018332e-16,1.1026296353296035,-1.5510995410468008e-16,0.0,-1.4147046599197144,-0.07772993730105823,0.0
32,2021-06-16,band_3,-1.7125051211388396,1.4134841063261254e-15,1.3398681762074043,1.411700304112658,-1.2701697376490049,1.197072245906432,0.547589617117127,-0.20779928404707584,1.4751106882159593,1.936582532868955,0.2854507971020886,8.923050402018332e-16,1.4588455588352898,-1.5510995410468008e-16,0.0,-1.4147046599197144,-0.08872155714080499,0.0
33,2021-06-16,band_4,-1.71190371459937,1.4134841063261254e-15,1.4294066363800217,1.4979417819223528,-1.272893695370926,1.121522198681175,0.3275942554890901,0.5089890893685877,1.898150644247111,2.228688732996178,0.27404409344693426,8.923050402018332e-16,1.8985517518592094,-1.5510995410468008e-16,0.0,-1.4147046599197144,0.8570885631231128,0.0
34,2021-06-16,band_5,-1.7113023080599008,1.4134841063261254e-15,1.2715720181922572,1.3328713851515397,-1.2565167700843807,1.056030755990308,-1.7410777739437213,-0.8404287079774624,-0.40662681603601586,1.7189778830742568,1.4349107352895818,8.923050402018332e-16,1.9122338491626139,-1.5510995410468008e-16,0.0,-1.4147046599197144,2.0898688490002386,0.0
35,2021-06-16,band_6,-1.7107009015204315,1.4134841063261254e-15,0.4067488351919004,0.5593559708385684,-1.1881742273247045,0.7139399443716072,-3.001549292231807,-0.5672237379364616,-1.074331239271174,-1.116204054000335,-0.7759157696825131,8.923050402018332e-16,1.5921429178789148,-1.5510995410468008e-16,0.0,-1.4147046599197144,2.2525203235186892,0.0
36,2021-07-16,band_1,-1.7100994949809623,-0.008192190117686697,1.2030548108399346,1.2732078502560567,-0.7418229530788889,1.52771933991308,0.09010648395285978,2.013168498081381,0.18248274398094658,1.0216155187463039,-0.03075789273385572,-0.15535608146932248,0.7941656502227583,-0.10260981503567733,0.0,-1.3569616125760526,0.308807280319855,-0.03406494874127533
37,2021-07-16,band_2,-1.709498088441493,1.4134841063261254e-15,1.2259963174550892,1.2929435016814699,-1.1968436233966604,1.417837294626292,0.039347238999092815,1.3944316665860872,0.10749525781267673,1.1422170600812147,-0.1442428339473061,8.923050402018332e-16,0.5112236934220448,-1.5510995410468008e-16,0.0,-1.3569616125760526,-0.23782737962271205,0.0
38,2021-07-16,band_3,-1.7088966819020237,1.4134841063261254e-15,1.2431923384528651,1.3133924457208856,-1.2945228842719518,1.4846868031829323,0.2929091528508355,0.8015155726925242,0.742105343614408,0.9825520015205387,-0.34466443901419136,8.923050402018332e-16,0.43896641348556836,-1.5510995410468008e-16,0.0,-1.3569616125760526,-0.19154832563949029,0.0
39,2021-07-16,band_4,-1.7082952753625544,1.4134841063261254e-15,1.2273127291581656,1.29733786093456,-1.2980743577459877,1.514608203949259,0.14954733964129774,1.3466710423721522,1.0436037813995158,0.7373101651727023,-0.06434445907607234,8.923050402018332e-16,0.5565454706021535,-1.5510995410468008e-16,0.0,-1.3569616125760526,-0.18763710557792587,0.0
40,2021-07-16,band_5,-1.7076938688230852,1.4134841063261254e-15,1.098340325238494,1.172194430805266,-1.2488323513106505,1.5137576959191146,-2.0985897255880563,-0.23202924641513512,0.2629125296550343,0.1717609538285569,-0.21121641658559479,8.923050402018332e-16,0.7028071375973647,-1.5510995410468008e-16,0.0,-1.3569616125760526,-0.3900386998403109,0.0
41,2021-07-16,band_6,-1.7070924622836157,1.4134841063261254e-15,0.42214501138335453,0.6428570481042419,-1.2469262489601163,1.1798319726961404,-2.7726337272780333,-0.770939054942393,-0.6978913143797105,-1.1976113117164158,-1.1485246696681306,8.923050402018332e-16,0.8219013705074198,-1.5510995410468008e-16,0.0,-1.3569616125760526,-0.052098293330850684,0.0
42,2021-08-16,band_1,-1.7064910557441464,-0.05019347344996847,1.038830429088647,1.1148614740907454,-0.7110923308965087,1.6572437889161677,0.42602743018901734,2.0809365906706105,1.9618949090877105,-0.18264639957390283,-0.47823543995959783,-0.9535639124569936,-0.08194899899355337,-0.6298406709149919,0.0,-1.2992185652323909,0.2975447568621119,-0.2090460294130103
43,2021-08-16,band_2,-1.7058896492046771,1.4134841063261254e-15,0.9942404646233417,1.0695802287014595,-0.7541515175727737,1.5567147962848502,0.24364066865943546,1.2551961282635076,1.5525827626034516,0.3393842771429256,-0.74482395820498,8.923050402018332e-16,-0.08099117704963109,-1.5510995410468008e-16,0.0,-1.2992185652323909,-0.37885544513687724,0.0
44,2021-08-16,band_3,-1.7052882426652078,1.4134841063261254e-15,0.96068229980216,1.0365863195754563,-1.0068984073750118,1.50522239881064,0.16216617106033668,1.0581935624533974,1.9053854164572406,0.3147787196016761,-0.7118435295901374,8.923050402018332e-16,-0.042143115029361654,-1.5510995410468008e-16,0.0,-1.2992185652323909,-0.44199805303340095,0.0
